Gebietsschlüssel;Gebietsbezeichnung;Wahlberechtigte;Wahlberechtigte ohne Sperrvermerk;Wahlberechtigte mit Sperrvermerk;Wahlberechtigte nach §19;Wähler;Wähler mit Wahlschein;Wahlbeteiligung;Berechnungsmethode Wahlbeteiligung;ungültige Erststimmen;gültige Erststimmen;ungültige Erststimmen in %;gültige Erstsstimmen in %;SPD Erststimmen;CDU Erststimmen;FDP Erststimmen;GRÜNE Erststimmen;Linke Erststimmen;REP Erststimmen;NPD Erststimmen;ödp Erststimmen;BüSo Erststimmen;ddp Erststimmen;FREIE WÄHLER Erststimmen;PIRATEN Erststimmen;Jansen Erststimmen;PBC Erststimmen;parteiunabhängig Erststimmen;Sonstige Erststimmen;;;;;;;;;;SPD Erststimmen in %;CDU Erststimmen in %;FDP Erststimmen in %;GRÜNE Erststimmen in %;Linke Erststimmen in %;REP Erststimmen in %;NPD Erststimmen in %;ödp Erststimmen in %;BüSo Erststimmen in %;ddp Erststimmen in %;FREIE WÄHLER Erststimmen in %;PIRATEN Erststimmen in %;Jansen Erststimmen in %;PBC Erststimmen in %;parteiunabhängig Erststimmen in %;Sonstige Erststimmen in %;;;;;;;;;;ungültige Zweitstimmen;gültige Zweitstimmen;ungültige Zweitstimmen in %;gültige Zweitstimmen in %;SPD Zweitstimmen;CDU Zweitstimmen;FDP Zweitstimmen;GRÜNE Zweitstimmen;Linke Zweitstimmen;REP Zweitstimmen;NPD Zweitstimmen;ödp Zweitstimmen;BüSo Zweitstimmen;ddp Zweitstimmen;FREIE WÄHLER Zweitstimmen;PIRATEN Zweitstimmen;Jansen Zweitstimmen;PBC Zweitstimmen;parteiunabhängig Zweitstimmen;Sonstige Zweitstimmen;;;;;;;;;;SPD Zweitstimmen in %;CDU Zweitstimmen in %;FDP Zweitstimmen in %;GRÜNE Zweitstimmen in %;Linke Zweitstimmen in %;REP Zweitstimmen in %;NPD Zweitstimmen in %;ödp Zweitstimmen in %;BüSo Zweitstimmen in %;ddp Zweitstimmen in %;FREIE WÄHLER Zweitstimmen in %;PIRATEN Zweitstimmen in %;Jansen Zweitstimmen in %;PBC Zweitstimmen in %;parteiunabhängig Zweitstimmen in %;Sonstige Zweitstimmen in %;;;;;;;;;;Gewählter Direktkandidat;Partei des Direktkandidaten;Anzahl Stimmbezirke;Anzahl ausgezählter Stimmbezirke;Zeitpunkt der letzten Änderung
4423320002500;Haßloch, Verbandsfreie Gemeinde;16016;13531;2485;0;9631;2311;60,1;2;265;9366;2,8;97,2;3654;3008;275;1457;302;;263;;;;407;;;;;;;;;;;;;;;39;32,1;2,9;15,6;3,2;;2,8;;;;4,3;;;;;;;;;;;;;;;218;9413;2,3;97,7;3948;2721;304;1397;286;111;207;31;10;8;224;166;;;;;;;;;;;;;;41,9;28,9;3,2;14,8;3;1,2;2,2;0,3;0,1;0,1;2,4;1,8;;;;;;;;;;;;;;;;19;19;28.03.2011 11:53
4423320500000;Lambrecht (Pfalz), VG;10024;7734;2290;0;6384;2185;63,7;2;198;6186;3,1;96,9;2464;1978;173;704;256;;171;;;;440;;;;;;;;;;;;;;;39,8;32;2,8;11,4;4,1;;2,8;;;;7,1;;;;;;;;;;;;;;;167;6217;2,6;97,4;2674;1826;147;728;245;39;151;13;2;3;291;98;;;;;;;;;;;;;;43;29,4;2,4;11,7;3,9;0,6;2,4;0,2;0;0;4,7;1,6;;;;;;;;;;;;;;;;14;14;28.03.2011 13:49
4423320501400;Elmstein;2047;1579;468;0;1287;442;62,9;2;39;1248;3;97;582;359;19;138;65;;37;;;;48;;;;;;;;;;;;;;;46,6;28,8;1,5;11,1;5,2;;3;;;;3,8;;;;;;;;;;;;;;;43;1244;3,3;96,7;592;325;13;152;64;10;35;1;0;0;28;24;;;;;;;;;;;;;;47,6;26,1;1;12,2;5,1;0,8;2,8;0,1;0;0;2,3;1,9;;;;;;;;;;;;;;;;4;4;28.03.2011 13:48
4423320501600;Esthal;1151;911;240;0;758;228;65,9;2;17;741;2,2;97,8;226;286;22;75;20;;16;;;;96;;;;;;;;;;;;;;;30,5;38,6;3;10,1;2,7;;2,2;;;;13;;;;;;;;;;;;;;;15;743;2;98;281;271;19;75;19;4;14;1;0;0;52;7;;;;;;;;;;;;;;37,8;36,5;2,6;10,1;2,6;0,5;1,9;0,1;0;0;7;0,9;;;;;;;;;;;;;;;;1;1;27.03.2011 19:18
4423320501800;Frankeneck;659;537;122;0;421;118;63,9;2;8;413;1,9;98,1;176;118;17;60;19;;14;;;;9;;;;;;;;;;;;;;;42,6;28,6;4,1;14,5;4,6;;3,4;;;;2,2;;;;;;;;;;;;;;;11;410;2,6;97,4;183;101;12;68;21;2;9;0;0;0;11;3;;;;;;;;;;;;;;44,6;24,6;2,9;16,6;5,1;0,5;2,2;0;0;0;2,7;0,7;;;;;;;;;;;;;;;;1;1;28.03.2011 13:49
4423320503200;Lambrecht (Pfalz);3038;2288;750;0;1799;703;59,2;2;56;1743;3,1;96,9;659;533;69;229;75;;56;;;;122;;;;;;;;;;;;;;;37,8;30,6;4;13,1;4,3;;3,2;;;;7;;;;;;;;;;;;;;;43;1756;2,4;97,6;733;509;49;210;67;13;56;8;2;3;66;40;;;;;;;;;;;;;;41,7;29;2,8;12;3,8;0,7;3,2;0,5;0,1;0,2;3,8;2,3;;;;;;;;;;;;;;;;4;4;28.03.2011 13:49
4423320503400;Lindenberg;904;741;163;0;653;156;72,2;2;23;630;3,5;96,5;228;237;21;74;17;;11;;;;42;;;;;;;;;;;;;;;36,2;37,6;3,3;11,7;2,7;;1,7;;;;6,7;;;;;;;;;;;;;;;28;625;4,3;95,7;246;207;25;81;19;1;11;1;0;0;28;6;;;;;;;;;;;;;;39,4;33,1;4;13;3;0,2;1,8;0,2;0;0;4,5;1;;;;;;;;;;;;;;;;1;1;27.03.2011 18:59
4423320503700;Neidenfels;729;580;149;0;473;147;64,9;2;15;458;3,2;96,8;195;167;3;51;18;;9;;;;15;;;;;;;;;;;;;;;42,6;36,5;0,7;11,1;3,9;;2;;;;3,3;;;;;;;;;;;;;;;8;465;1,7;98,3;211;152;7;52;16;4;9;1;0;0;7;6;;;;;;;;;;;;;;45,4;32,7;1,5;11,2;3,4;0,9;1,9;0,2;0;0;1,5;1,3;;;;;;;;;;;;;;;;1;1;27.03.2011 19:06
4423320504800;Weidenthal;1496;1098;398;0;993;391;66,4;2;40;953;4;96;398;278;22;77;42;;28;;;;108;;;;;;;;;;;;;;;41,8;29,2;2,3;8,1;4,4;;2,9;;;;11,3;;;;;;;;;;;;;;;19;974;1,9;98,1;428;261;22;90;39;5;17;1;0;0;99;12;;;;;;;;;;;;;;43,9;26,8;2,3;9,2;4;0,5;1,7;0,1;0;0;10,2;1,2;;;;;;;;;;;;;;;;2;2;27.03.2011 19:24
4430000000000;Kaiserslautern I, Wahlkreis;50058;44444;5614;0;24702;5472;49,3;2;582;24120;2,4;97,6;9788;6463;1129;3545;1276;;520;;;;690;709;;;;;;;;;;;;;;40,6;26,8;4,7;14,7;5,3;;2,2;;;;2,9;2,9;;;;;;;;;;;;;;516;24186;2,1;97,9;9633;6227;1041;4077;1286;149;467;67;23;31;528;657;;;;;;;;;;;;;;39,8;25,7;4,3;16,9;5,3;0,6;1,9;0,3;0,1;0,1;2,2;2,7;;;;;;;;;;;;;;Leppla, Ruth;SPD;51;51;30.03.2011 09:29
4433120000000;Kaiserslautern, Teilkreisfreie Stadt;50058;44444;5614;0;24702;5472;49,3;2;582;24120;2,4;97,6;9788;6463;1129;3545;1276;;520;;;;690;709;;;;;;;;;;;;;;40,6;26,8;4,7;14,7;5,3;;2,2;;;;2,9;2,9;;;;;;;;;;;;;;516;24186;2,1;97,9;9633;6227;1041;4077;1286;149;467;67;23;31;528;657;;;;;;;;;;;;;;39,8;25,7;4,3;16,9;5,3;0,6;1,9;0,3;0,1;0,1;2,2;2,7;;;;;;;;;;;;;;;;51;51;30.03.2011 09:26
4433120000001;Kaiserslautern/Innenstadt Ost;7722;6872;850;0;2845;6;41,4;1;63;2782;2,2;97,8;1162;640;98;458;176;;65;;;;78;105;;;;;;;;;;;;;;41,8;23;3,5;16,5;6,3;;2,3;;;;2,8;3,8;;;;;;;;;;;;;;49;2796;1,7;98,3;1152;591;104;528;180;14;57;7;4;5;62;92;;;;;;;;;;;;;;41,2;21,1;3,7;18,9;6,4;0,5;2;0,3;0,1;0,2;2,2;3,3;;;;;;;;;;;;;;;;7;7;30.03.2011 09:26
4433120000002;Kaiserslautern/Innenstadt-Südwest;5971;5170;801;0;2238;6;43,2;1;48;2190;2,1;97,9;813;476;95;499;128;;36;;;;52;91;;;;;;;;;;;;;;37,1;21,7;4,3;22,8;5,8;;1,6;;;;2,4;4,2;;;;;;;;;;;;;;38;2200;1,7;98,3;763;434;85;604;121;10;29;9;4;1;43;97;;;;;;;;;;;;;;34,7;19,7;3,9;27,5;5,5;0,5;1,3;0,4;0,2;0;2;4,4;;;;;;;;;;;;;;;;5;5;30.03.2011 09:26
4433120000003;Kaiserslautern/Innenstadt West/Kotten;7397;6654;743;0;2699;4;40,5;1;82;2617;3;97;1216;549;117;350;173;;64;;;;61;87;;;;;;;;;;;;;;46,5;21;4,5;13,4;6,6;;2,4;;;;2,3;3,3;;;;;;;;;;;;;;70;2629;2,6;97,4;1161;545;96;421;177;21;60;9;2;0;51;86;;;;;;;;;;;;;;44,2;20,7;3,7;16;6,7;0,8;2,3;0,3;0,1;0;1,9;3,3;;;;;;;;;;;;;;;;6;6;30.03.2011 09:26
4433120000004;Kaiserslautern/Innenstadt Nord/Kaiserberg;6402;5510;892;0;2644;3;48;1;56;2588;2,1;97,9;978;742;128;448;136;;46;;;;56;54;;;;;;;;;;;;;;37,8;28,7;4,9;17,3;5,3;;1,8;;;;2,2;2,1;;;;;;;;;;;;;;53;2591;2;98;950;706;126;509;139;13;43;4;1;4;39;57;;;;;;;;;;;;;;36,7;27,2;4,9;19,6;5,4;0,5;1,7;0,2;0;0,2;1,5;2,2;;;;;;;;;;;;;;;;6;6;30.03.2011 09:26
4433120000005;Kaiserslautern/Grübentälchen/Volkspark;7301;6684;617;0;2515;4;37,6;1;91;2424;3,6;96,4;1071;576;73;301;191;;95;;;;64;53;;;;;;;;;;;;;;44,2;23,8;3;12,4;7,9;;3,9;;;;2,6;2,2;;;;;;;;;;;;;;88;2427;3,5;96,5;1058;551;82;330;181;15;89;4;2;2;54;59;;;;;;;;;;;;;;43,6;22,7;3,4;13,6;7,5;0,6;3,7;0,2;0,1;0,1;2,2;2,4;;;;;;;;;;;;;;;;6;6;30.03.2011 09:26
4433120000008;Kaiserslautern/Bännjerrück/Karl-Pfaff-Siedlung;4171;3648;523;0;1992;403;49,2;1;42;1950;2,1;97,9;786;527;125;280;89;;41;;;;63;39;;;;;;;;;;;;;;40,3;27;6,4;14,4;4,6;;2,1;;;;3,2;2;;;;;;;;;;;;;;39;1953;2;98;764;531;92;332;99;9;35;5;1;5;49;31;;;;;;;;;;;;;;39,1;27,2;4,7;17;5,1;0,5;1,8;0,3;0,1;0,3;2,5;1,6;;;;;;;;;;;;;;;;4;4;30.03.2011 09:26
4433120000009;Kaiserslautern-West;6154;5619;535;0;2219;3;39,5;1;73;2146;3,3;96,7;968;608;98;212;92;;66;;;;55;47;;;;;;;;;;;;;;45,1;28,3;4,6;9,9;4,3;;3,1;;;;2,6;2,2;;;;;;;;;;;;;;77;2142;3,5;96,5;957;586;83;245;100;17;61;2;1;4;40;46;;;;;;;;;;;;;;44,7;27,4;3,9;11,4;4,7;0,8;2,8;0,1;0;0,2;1,9;2,1;;;;;;;;;;;;;;;;7;7;30.03.2011 09:26
4433120000010;Kaiserslautern/Erzhütten/Wiesenthalerhof;2154;1872;282;0;1142;4;60,9;1;32;1110;2,8;97,2;492;288;47;177;39;;12;;;;39;16;;;;;;;;;;;;;;44,3;25,9;4,2;15,9;3,5;;1,1;;;;3,5;1,4;;;;;;;;;;;;;;33;1109;2,9;97,1;467;291;39;203;36;6;15;2;0;0;34;16;;;;;;;;;;;;;;42,1;26,2;3,5;18,3;3,2;0,5;1,4;0,2;0;0;3,1;1,4;;;;;;;;;;;;;;;;2;2;30.03.2011 09:26
4433120000016;Kaiserslautern/Hohenecken;2786;2415;371;0;1371;2;56,7;1;25;1346;1,8;98,2;450;500;61;185;51;;19;;;;45;35;;;;;;;;;;;;;;33,4;37,1;4,5;13,7;3,8;;1,4;;;;3,3;2,6;;;;;;;;;;;;;;18;1353;1,3;98,7;460;475;64;211;42;12;17;5;0;1;28;38;;;;;;;;;;;;;;34;35,1;4,7;15,6;3,1;0,9;1,3;0,4;0;0,1;2,1;2,8;;;;;;;;;;;;;;;;4;4;30.03.2011 09:26
4433120000020;Kaiserslautern/Briefwahl;0;0;0;0;5037;5037;;;70;4967;1,4;98,6;1852;1557;287;635;201;;76;;;;177;182;;;;;;;;;;;;;;37,3;31,3;5,8;12,8;4;;1,5;;;;3,6;3,7;;;;;;;;;;;;;;51;4986;1;99;1901;1517;270;694;211;32;61;20;8;9;128;135;;;;;;;;;;;;;;38,1;30,4;5,4;13,9;4,2;0,6;1,2;0,4;0,2;0,2;2,6;2,7;;;;;;;;;;;;;;;;4;4;30.03.2011 09:26
4440000000000;Kaiserslautern II, Wahlkreis;55029;46374;8655;0;34709;8273;63,1;2;943;33766;2,7;97,3;13447;10632;1361;4503;1376;;;;;;1730;717;;;;;;;;;;;;;;39,8;31,5;4;13,3;4,1;;;;;;5,1;2,1;;;;;;;;;;;;;;696;34013;2;98;13608;10122;1361;4854;1204;264;524;77;34;56;1285;624;;;;;;;;;;;;;;40;29,8;4;14,3;3,5;0,8;1,5;0,2;0,1;0,2;3,8;1,8;;;;;;;;;;;;;;Wansch, Thomas;SPD;69;69;30.03.2011 09:29
4443120000000;Kaiserslautern, Teilkreisfreie Stadt;23691;20356;3335;0;14355;3177;60,6;2;359;13996;2,5;97,5;5480;4149;520;2140;617;;;;;;722;368;;;;;;;;;;;;;;39,2;29,6;3,7;15,3;4,4;;;;;;5,2;2,6;;;;;;;;;;;;;;243;14112;1,7;98,3;5506;3979;629;2314;580;102;188;41;16;29;409;319;;;;;;;;;;;;;;39;28,2;4,5;16,4;4,1;0,7;1,3;0,3;0,1;0,2;2,9;2,3;;;;;;;;;;;;;;;;27;27;27.03.2011 20:30
4443120000006;Kaiserslautern/Betzenberg;3668;3225;443;0;1422;1;44,1;1;43;1379;3;97;586;415;57;173;77;;;;;;46;25;;;;;;;;;;;;;;42,5;30,1;4,1;12,5;5,6;;;;;;3,3;1,8;;;;;;;;;;;;;;28;1394;2;98;594;379;56;196;71;20;22;1;1;0;28;26;;;;;;;;;;;;;;42,6;27,2;4;14,1;5,1;1,4;1,6;0,1;0,1;0;2;1,9;;;;;;;;;;;;;;;;3;3;27.03.2011 20:30
4443120000007;Kaiserslautern/Lämmchesberg/Uniwohnstadt;7623;6394;1229;0;3452;9;53,9;1;79;3373;2,3;97,7;1205;953;122;711;157;;;;;;103;122;;;;;;;;;;;;;;35,7;28,3;3,6;21,1;4,7;;;;;;3,1;3,6;;;;;;;;;;;;;;48;3404;1,4;98,6;1154;922;149;751;154;13;37;12;2;5;68;137;;;;;;;;;;;;;;33,9;27,1;4,4;22,1;4,5;0,4;1,1;0,4;0,1;0,1;2;4;;;;;;;;;;;;;;;;6;6;27.03.2011 20:30
4443120000011;Kaiserslautern/Einsiedlerhof;929;829;100;0;360;0;43,4;1;10;350;2,8;97,2;136;127;16;37;30;;;;;;2;2;;;;;;;;;;;;;;38,9;36,3;4,6;10,6;8,6;;;;;;0,6;0,6;;;;;;;;;;;;;;7;353;1,9;98,1;137;113;16;40;28;3;4;0;1;0;7;4;;;;;;;;;;;;;;38,8;32;4,5;11,3;7,9;0,8;1,1;0;0,3;0;2;1,1;;;;;;;;;;;;;;;;1;1;27.03.2011 20:30
4443120000012;Kaiserslautern/Morlautern;2480;2140;340;0;1284;0;60;1;40;1244;3,1;96,9;485;413;56;175;51;;;;;;41;23;;;;;;;;;;;;;;39;33,2;4,5;14,1;4,1;;;;;;3,3;1,8;;;;;;;;;;;;;;22;1262;1,7;98,3;491;383;66;196;42;8;27;5;1;0;23;20;;;;;;;;;;;;;;38,9;30,3;5,2;15,5;3,3;0,6;2,1;0,4;0,1;0;1,8;1,6;;;;;;;;;;;;;;;;3;3;27.03.2011 20:30
4443120000013;Kaiserslautern/Erlenbach;1795;1538;257;0;1052;149;62,4;1;17;1035;1,6;98,4;441;283;34;171;48;;;;;;35;23;;;;;;;;;;;;;;42,6;27,3;3,3;16,5;4,6;;;;;;3,4;2,2;;;;;;;;;;;;;;17;1035;1,6;98,4;463;274;38;155;35;7;22;5;1;0;17;18;;;;;;;;;;;;;;44,7;26,5;3,7;15;3,4;0,7;2,1;0,5;0,1;0;1,6;1,7;;;;;;;;;;;;;;;;2;2;27.03.2011 20:30
4443120000014;Kaiserslautern/Mölschbach;983;862;121;0;539;0;62,5;1;21;518;3,9;96,1;200;168;15;85;20;;;;;;22;8;;;;;;;;;;;;;;38,6;32,4;2,9;16,4;3,9;;;;;;4,2;1,5;;;;;;;;;;;;;;17;522;3,2;96,8;228;134;17;76;21;5;9;2;2;1;16;11;;;;;;;;;;;;;;43,7;25,7;3,3;14,6;4;1;1,7;0,4;0,4;0,2;3,1;2,1;;;;;;;;;;;;;;;;1;1;27.03.2011 20:30
4443120000015;Kaiserslautern/Dansenberg;1969;1653;316;0;1193;128;67;1;24;1169;2;98;341;390;28;136;33;;;;;;206;35;;;;;;;;;;;;;;29,2;33,4;2,4;11,6;2,8;;;;;;17,6;3;;;;;;;;;;;;;;23;1170;1,9;98,1;382;384;55;176;38;10;13;4;0;1;81;26;;;;;;;;;;;;;;32,6;32,8;4,7;15;3,2;0,9;1,1;0,3;0;0,1;6,9;2,2;;;;;;;;;;;;;;;;3;3;27.03.2011 20:30
4443120000017;Kaiserslautern/Siegelbach;1993;1752;241;0;993;1;56,6;1;17;976;1,7;98,3;504;198;35;139;41;;;;;;39;20;;;;;;;;;;;;;;51,6;20,3;3,6;14,2;4,2;;;;;;4;2;;;;;;;;;;;;;;11;982;1,1;98,9;494;200;40;139;31;11;14;1;3;1;26;22;;;;;;;;;;;;;;50,3;20,4;4,1;14,2;3,2;1,1;1,4;0,1;0,3;0,1;2,6;2,2;;;;;;;;;;;;;;;;3;3;27.03.2011 20:30
4443120000018;Kaiserslautern/Erfenbach;2251;1963;288;0;1171;0;59,7;1;44;1127;3,8;96,2;529;303;46;115;47;;;;;;62;25;;;;;;;;;;;;;;46,9;26,9;4,1;10,2;4,2;;;;;;5,5;2,2;;;;;;;;;;;;;;32;1139;2,7;97,3;510;299;40;142;44;8;17;3;0;1;54;21;;;;;;;;;;;;;;44,8;26,3;3,5;12,5;3,9;0,7;1,5;0,3;0;0,1;4,7;1,8;;;;;;;;;;;;;;;;3;3;27.03.2011 20:30
4443120000021;Kaiserslautern/Briefwahl;0;0;0;0;2889;2889;;;64;2825;2,2;97,8;1053;899;111;398;113;;;;;;166;85;;;;;;;;;;;;;;37,3;31,8;3,9;14,1;4;;;;;;5,9;3;;;;;;;;;;;;;;38;2851;1,3;98,7;1053;891;152;443;116;17;23;8;5;20;89;34;;;;;;;;;;;;;;36,9;31,3;5,3;15,5;4,1;0,6;0,8;0,3;0,2;0,7;3,1;1,2;;;;;;;;;;;;;;;;2;2;27.03.2011 20:30
4443350000000;Kaiserslautern, Teilkreis;31338;26018;5320;0;20354;5096;64,9;2;584;19770;2,9;97,1;7967;6483;841;2363;759;;;;;;1008;349;;;;;;;;;;;;;;40,3;32,8;4,3;12;3,8;;;;;;5,1;1,8;;;;;;;;;;;;;;453;19901;2,2;97,8;8102;6143;732;2540;624;162;336;36;18;27;876;305;;;;;;;;;;;;;;40,7;30,9;3,7;12,8;3,1;0,8;1,7;0,2;0,1;0,1;4,4;1,5;;;;;;;;;;;;;;;;42;42;29.03.2011 11:48
4443350200000;Enkenbach-Alsenborn, VG;9884;8252;1632;0;6332;1560;64,1;2;146;6186;2,3;97,7;2721;1881;265;709;251;;;;;;250;109;;;;;;;;;;;;;;44;30,4;4,3;11,5;4,1;;;;;;4;1,8;;;;;;;;;;;;;;107;6225;1,7;98,3;2499;1915;253;850;200;59;121;12;6;17;208;85;;;;;;;;;;;;;;40,1;30,8;4,1;13,7;3,2;0,9;1,9;0,2;0,1;0,3;3,3;1,4;;;;;;;;;;;;;;;;13;13;28.03.2011 15:25
4443350200400;Enkenbach-Alsenborn;5376;4368;1008;0;3487;961;64,9;2;74;3413;2,1;97,9;1480;1075;139;393;139;;;;;;128;59;;;;;;;;;;;;;;43,4;31,5;4,1;11,5;4,1;;;;;;3,8;1,7;;;;;;;;;;;;;;48;3439;1,4;98,6;1343;1104;140;470;119;27;76;6;2;1;107;44;;;;;;;;;;;;;;39,1;32,1;4,1;13,7;3,5;0,8;2,2;0,2;0,1;0;3,1;1,3;;;;;;;;;;;;;;;;7;7;28.03.2011 15:25
4443350202600;Mehlingen;2935;2547;388;0;1847;372;62,9;2;52;1795;2,8;97,2;799;511;89;208;80;;;;;;71;37;;;;;;;;;;;;;;44,5;28,5;5;11,6;4,5;;;;;;4;2,1;;;;;;;;;;;;;;40;1807;2,2;97,8;741;517;77;253;56;25;31;5;1;15;55;31;;;;;;;;;;;;;;41;28,6;4,3;14;3,1;1,4;1,7;0,3;0,1;0,8;3;1,7;;;;;;;;;;;;;;;;4;4;27.03.2011 18:56
4443350202800;Neuhemsbach;677;568;109;0;463;106;68,4;2;6;457;1,3;98,7;190;139;22;64;10;;;;;;24;8;;;;;;;;;;;;;;41,6;30,4;4,8;14;2,2;;;;;;5,3;1,8;;;;;;;;;;;;;;5;458;1,1;98,9;192;135;16;68;7;4;4;0;2;1;23;6;;;;;;;;;;;;;;41,9;29,5;3,5;14,8;1,5;0,9;0,9;0;0,4;0,2;5;1,3;;;;;;;;;;;;;;;;1;1;28.03.2011 14:38
4443350220500;Sembach;896;769;127;0;535;121;59,7;2;14;521;2,6;97,4;252;156;15;44;22;;;;;;27;5;;;;;;;;;;;;;;48,4;29,9;2,9;8,4;4,2;;;;;;5,2;1;;;;;;;;;;;;;;14;521;2,6;97,4;223;159;20;59;18;3;10;1;1;0;23;4;;;;;;;;;;;;;;42,8;30,5;3,8;11,3;3,5;0,6;1,9;0,2;0,2;0;4,4;0,8;;;;;;;;;;;;;;;;1;1;27.03.2011 19:02
4443350300000;Hochspeyer, VG;5360;4338;1022;0;3508;985;65,4;2;111;3397;3,2;96,8;1365;1188;64;385;128;;;;;;214;53;;;;;;;;;;;;;;40,2;35;1,9;11,3;3,8;;;;;;6,3;1,6;;;;;;;;;;;;;;94;3414;2,7;97,3;1426;941;88;447;107;29;49;3;4;1;260;59;;;;;;;;;;;;;;41,8;27,6;2,6;13,1;3,1;0,8;1,4;0,1;0,1;0;7,6;1,7;;;;;;;;;;;;;;;;7;7;27.03.2011 19:20
4443350300700;Fischbach;640;552;88;0;433;79;67,7;2;18;415;4,2;95,8;159;164;8;46;14;;;;;;20;4;;;;;;;;;;;;;;38,3;39,5;1,9;11,1;3,4;;;;;;4,8;1;;;;;;;;;;;;;;15;418;3,5;96,5;160;133;14;56;13;4;8;2;0;0;25;3;;;;;;;;;;;;;;38,3;31,8;3,3;13,4;3,1;1;1,9;0,5;0;0;6;0,7;;;;;;;;;;;;;;;;1;1;27.03.2011 19:10
4443350301000;Frankenstein;795;648;147;0;533;135;67;2;24;509;4,5;95,5;187;114;9;58;24;;;;;;109;8;;;;;;;;;;;;;;36,7;22,4;1,8;11,4;4,7;;;;;;21,4;1,6;;;;;;;;;;;;;;22;511;4,1;95,9;179;88;15;49;20;4;14;0;0;1;135;6;;;;;;;;;;;;;;35;17,2;2,9;9,6;3,9;0,8;2,7;0;0;0,2;26,4;1,2;;;;;;;;;;;;;;;;1;1;27.03.2011 19:20
4443350301500;Hochspeyer;3589;2913;676;0;2275;660;63,4;2;62;2213;2,7;97,3;908;794;45;266;83;;;;;;76;41;;;;;;;;;;;;;;41;35,9;2;12;3,8;;;;;;3,4;1,9;;;;;;;;;;;;;;52;2223;2,3;97,7;964;633;57;315;67;19;25;1;3;0;90;49;;;;;;;;;;;;;;43,4;28,5;2,6;14,2;3;0,9;1,1;0;0,1;0;4;2,2;;;;;;;;;;;;;;;;4;4;27.03.2011 19:17
4443350304800;Waldleiningen;336;225;111;0;267;111;79,5;2;7;260;2,6;97,4;111;116;2;15;7;;;;;;9;0;;;;;;;;;;;;;;42,7;44,6;0,8;5,8;2,7;;;;;;3,5;0;;;;;;;;;;;;;;5;262;1,9;98,1;123;87;2;27;7;2;2;0;1;0;10;1;;;;;;;;;;;;;;46,9;33,2;0,8;10,3;2,7;0,8;0,8;0;0,4;0;3,8;0,4;;;;;;;;;;;;;;;;1;1;27.03.2011 19:02
4443350400000;Kaiserslautern-Süd, VG;8722;7116;1606;0;5769;1530;66,1;2;183;5586;3,2;96,8;1946;2117;213;677;189;;;;;;339;105;;;;;;;;;;;;;;34,8;37,9;3,8;12,1;3,4;;;;;;6,1;1,9;;;;;;;;;;;;;;140;5629;2,4;97,6;2137;1992;211;662;149;45;83;13;6;7;238;86;;;;;;;;;;;;;;38;35,4;3,7;11,8;2,6;0,8;1,5;0,2;0,1;0,1;4,2;1,5;;;;;;;;;;;;;;;;10;10;28.03.2011 11:19
4443350402100;Krickenbach;997;796;201;0;697;186;69,9;2;24;673;3,4;96,6;295;229;9;67;22;;;;;;38;13;;;;;;;;;;;;;;43,8;34;1,3;10;3,3;;;;;;5,6;1,9;;;;;;;;;;;;;;22;675;3,2;96,8;309;207;18;69;17;7;13;0;0;0;22;13;;;;;;;;;;;;;;45,8;30,7;2,7;10,2;2,5;1;1,9;0;0;0;3,3;1,9;;;;;;;;;;;;;;;;1;1;27.03.2011 19:27
4443350402300;Linden;983;777;206;0;645;194;65,6;2;36;609;5,6;94,4;180;282;23;54;18;;;;;;45;7;;;;;;;;;;;;;;29,6;46,3;3,8;8,9;3;;;;;;7,4;1,1;;;;;;;;;;;;;;28;617;4,3;95,7;215;271;15;47;17;8;3;3;1;0;32;5;;;;;;;;;;;;;;34,8;43,9;2,4;7,6;2,8;1,3;0,5;0,5;0,2;0;5,2;0,8;;;;;;;;;;;;;;;;2;2;27.03.2011 18:35
4443350403700;Queidersbach;2252;1843;409;0;1401;401;62,2;2;57;1344;4,1;95,9;356;662;50;115;51;;;;;;83;27;;;;;;;;;;;;;;26,5;49,3;3,7;8,6;3,8;;;;;;6,2;2;;;;;;;;;;;;;;48;1353;3,4;96,6;423;614;48;105;33;11;23;4;2;5;70;15;;;;;;;;;;;;;;31,3;45,4;3,5;7,8;2,4;0,8;1,7;0,3;0,1;0,4;5,2;1,1;;;;;;;;;;;;;;;;2;2;27.03.2011 19:52
4443350404500;Stelzenberg;966;787;179;0;661;174;68,4;2;13;648;2;98;267;173;35;94;21;;;;;;35;23;;;;;;;;;;;;;;41,2;26,7;5,4;14,5;3,2;;;;;;5,4;3,5;;;;;;;;;;;;;;10;651;1,5;98,5;269;182;32;99;16;5;9;1;0;1;18;19;;;;;;;;;;;;;;41,3;28;4,9;15,2;2,5;0,8;1,4;0,2;0;0,2;2,8;2,9;;;;;;;;;;;;;;;;1;1;27.03.2011 19:05
